交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
213,多頭出場,MacdSE,2022-04-21 06:00,41462.75,0.04796,-11.47,-0.57,-610.44,-0.12,2.51,0.13,12.63,0.63
213,多頭進場,MacdLE,2022-04-21 04:00,41693.58,0.04796,-11.47,-0.57,-610.44,-0.12,2.51,0.13,12.63,0.63
212,空頭出場,MacdLE,2022-04-21 04:00,41693.58,0.04813,-7.35,-0.37,-598.97,-0.08,34.89,1.74,11.58,0.58
212,空頭進場,MacdSE,2022-04-20 15:00,41549.13,0.04813,-7.35,-0.37,-598.97,-0.08,34.89,1.74,11.58,0.58
211,多頭出場,MacdSE,2022-04-20 15:00,41549.13,0.04751,-26.09,-1.3,-591.62,-0.28,3.76,0.19,33.55,1.68
211,多頭進場,MacdLE,2022-04-20 12:00,42090.01,0.04751,-26.09,-1.3,-591.62,-0.28,3.76,0.19,33.55,1.68
210,空頭出場,MacdLE,2022-04-20 12:00,42090.01,0.04841,-38.01,-1.9,-565.52,-0.4,3.82,0.19,43.09,2.15
210,空頭進場,MacdSE,2022-04-19 22:00,41313.08,0.04841,-38.01,-1.9,-565.52,-0.4,3.82,0.19,43.09,2.15
209,多頭出場,MacdSE,2022-04-19 22:00,41313.08,0.04824,-7.08,-0.35,-527.51,-0.07,14.68,0.73,13.88,0.69
209,多頭進場,MacdLE,2022-04-19 14:00,41451.52,0.04824,-7.08,-0.35,-527.51,-0.07,14.68,0.73,13.88,0.69
208,空頭出場,MacdLE,2022-04-19 14:00,41451.52,0.04918,-39.07,-1.95,-520.43,-0.41,1.21,0.06,39.89,1.99
208,空頭進場,MacdSE,2022-04-19 10:00,40665.40,0.04918,-39.07,-1.95,-520.43,-0.41,1.21,0.06,39.89,1.99
207,多頭出場,MacdSE,2022-04-19 10:00,40665.40,0.05085,67.70,3.39,-481.37,0.72,98.31,4.92,16.78,0.84
207,多頭進場,MacdLE,2022-04-18 14:00,39326.13,0.05085,67.70,3.39,-481.37,0.72,98.31,4.92,16.78,0.84
206,空頭出場,MacdLE,2022-04-18 14:00,39326.13,0.04975,43.08,2.15,-549.06,0.46,82.56,4.13,13.11,0.66
206,空頭進場,MacdSE,2022-04-17 17:00,40200.00,0.04975,43.08,2.15,-549.06,0.46,82.56,4.13,13.11,0.66
205,多頭出場,MacdSE,2022-04-17 17:00,40200.00,0.04954,-8.55,-0.43,-592.14,-0.09,11.25,0.56,12.02,0.6
205,多頭進場,MacdLE,2022-04-17 06:00,40364.47,0.04954,-8.55,-0.43,-592.14,-0.09,11.25,0.56,12.02,0.6
204,空頭出場,MacdLE,2022-04-17 06:00,40364.47,0.04979,-10.24,-0.51,-583.59,-0.11,1.89,0.09,13.30,0.66
204,空頭進場,MacdSE,2022-04-17 03:00,40166.93,0.04979,-10.24,-0.51,-583.59,-0.11,1.89,0.09,13.30,0.66
203,多頭出場,MacdSE,2022-04-17 03:00,40166.93,0.04949,-12.22,-0.61,-573.36,-0.13,4.41,0.22,14.25,0.71
203,多頭進場,MacdLE,2022-04-16 23:00,40405.85,0.04949,-12.22,-0.61,-573.36,-0.13,4.41,0.22,14.25,0.71
202,空頭出場,MacdLE,2022-04-16 23:00,40405.85,0.04951,-1.00,-0.05,-561.13,-0.01,19.71,0.99,15.34,0.77
202,空頭進場,MacdSE,2022-04-16 08:00,40393.77,0.04951,-1.00,-0.05,-561.13,-0.01,19.71,0.99,15.34,0.77
201,多頭出場,MacdSE,2022-04-16 08:00,40393.77,0.04975,9.19,0.46,-560.14,0.1,33.10,1.66,15.17,0.76
201,多頭進場,MacdLE,2022-04-15 04:00,40200.95,0.04975,9.19,0.46,-560.14,0.1,33.10,1.66,15.17,0.76
200,空頭出場,MacdLE,2022-04-15 04:00,40200.95,0.04854,47.88,2.39,-569.33,0.51,79.57,3.98,8.19,0.41
200,空頭進場,MacdSE,2022-04-14 07:00,41195.39,0.04854,47.88,2.39,-569.33,0.51,79.57,3.98,8.19,0.41
199,多頭出場,MacdSE,2022-04-14 07:00,41195.39,0.04935,32.84,1.64,-617.20,0.35,51.10,2.56,7.94,0.4
199,多頭進場,MacdLE,2022-04-13 14:00,40521.75,0.04935,32.84,1.64,-617.20,0.35,51.10,2.56,7.94,0.4
198,空頭出場,MacdLE,2022-04-13 14:00,40521.75,0.05037,-41.80,-2.09,-650.04,-0.45,3.69,0.18,44.02,2.2
198,空頭進場,MacdSE,2022-04-13 13:00,39700.01,0.05037,-41.80,-2.09,-650.04,-0.45,3.69,0.18,44.02,2.2
197,多頭出場,MacdSE,2022-04-13 13:00,39700.01,0.05021,-6.82,-0.34,-608.25,-0.07,22.95,1.15,12.22,0.61
197,多頭進場,MacdLE,2022-04-12 23:00,39827.97,0.05021,-6.82,-0.34,-608.25,-0.07,22.95,1.15,12.22,0.61
196,空頭出場,MacdLE,2022-04-12 23:00,39827.97,0.05088,-27.11,-1.36,-601.42,-0.29,2.27,0.11,31.94,1.6
196,空頭進場,MacdSE,2022-04-12 20:00,39303.10,0.05088,-27.11,-1.36,-601.42,-0.29,2.27,0.11,31.94,1.6
195,多頭出場,MacdSE,2022-04-12 20:00,39303.10,0.05009,-31.36,-1.57,-574.32,-0.33,38.76,1.94,33.25,1.66
195,多頭進場,MacdLE,2022-04-12 05:00,39921.18,0.05009,-31.36,-1.57,-574.32,-0.33,38.76,1.94,33.25,1.66
194,空頭出場,MacdLE,2022-04-12 05:00,39921.18,0.04749,103.65,5.18,-542.96,1.11,138.09,6.9,15.52,0.78
194,空頭進場,MacdSE,2022-04-10 23:00,42111.93,0.04749,103.65,5.18,-542.96,1.11,138.09,6.9,15.52,0.78
193,多頭出場,MacdSE,2022-04-10 23:00,42111.93,0.04684,-27.87,-1.39,-646.61,-0.3,33.15,1.66,39.09,1.95
193,多頭進場,MacdLE,2022-04-10 15:00,42698.38,0.04684,-27.87,-1.39,-646.61,-0.3,33.15,1.66,39.09,1.95
192,空頭出場,MacdLE,2022-04-10 15:00,42698.38,0.04695,-5.49,-0.27,-618.74,-0.06,2.83,0.14,7.62,0.38
192,空頭進場,MacdSE,2022-04-10 13:00,42589.99,0.04695,-5.49,-0.27,-618.74,-0.06,2.83,0.14,7.62,0.38
191,多頭出場,MacdSE,2022-04-10 13:00,42589.99,0.04685,-4.63,-0.23,-613.25,-0.05,7.75,0.39,7.48,0.37
191,多頭進場,MacdLE,2022-04-10 12:00,42680.35,0.04685,-4.63,-0.23,-613.25,-0.05,7.75,0.39,7.48,0.37
190,空頭出場,MacdLE,2022-04-10 12:00,42680.35,0.04702,-7.47,-0.37,-608.62,-0.08,0.41,0.02,8.94,0.45
190,空頭進場,MacdSE,2022-04-10 11:00,42530.00,0.04702,-7.47,-0.37,-608.62,-0.08,0.41,0.02,8.94,0.45
189,多頭出場,MacdSE,2022-04-10 11:00,42530.00,0.04707,1.90,0.1,-601.15,0.02,19.36,0.97,15.38,0.77
189,多頭進場,MacdLE,2022-04-09 08:00,42481.08,0.04707,1.90,0.1,-601.15,0.02,19.36,0.97,15.38,0.77
188,空頭出場,MacdLE,2022-04-09 08:00,42481.08,0.0465,23.94,1.2,-603.05,0.26,41.52,2.08,14.91,0.75
188,空頭進場,MacdSE,2022-04-08 18:00,43004.37,0.0465,23.94,1.2,-603.05,0.26,41.52,2.08,14.91,0.75
187,多頭出場,MacdSE,2022-04-08 18:00,43004.37,0.04582,-29.89,-1.49,-626.99,-0.32,2.87,0.14,39.00,1.95
187,多頭進場,MacdLE,2022-04-08 16:00,43648.01,0.04582,-29.89,-1.49,-626.99,-0.32,2.87,0.14,39.00,1.95
186,空頭出場,MacdLE,2022-04-08 16:00,43648.01,0.04634,-23.40,-1.17,-597.10,-0.25,18.37,0.92,37.75,1.89
186,空頭進場,MacdSE,2022-04-08 13:00,43151.75,0.04634,-23.40,-1.17,-597.10,-0.25,18.37,0.92,37.75,1.89
185,多頭出場,MacdSE,2022-04-08 13:00,43151.75,0.04608,-11.63,-0.58,-573.70,-0.12,26.30,1.32,17.28,0.86
185,多頭進場,MacdLE,2022-04-07 05:00,43395.57,0.04608,-11.63,-0.58,-573.70,-0.12,26.30,1.32,17.28,0.86
184,空頭出場,MacdLE,2022-04-07 05:00,43395.57,0.04308,130.07,6.5,-562.07,1.4,159.05,7.95,2.02,0.1
184,空頭進場,MacdSE,2022-04-05 14:00,46423.91,0.04308,130.07,6.5,-562.07,1.4,159.05,7.95,2.02,0.1
183,多頭出場,MacdSE,2022-04-05 14:00,46423.91,0.04318,4.63,0.23,-692.14,0.05,38.34,1.92,5.81,0.29
183,多頭進場,MacdLE,2022-04-04 21:00,46307.51,0.04318,4.63,0.23,-692.14,0.05,38.34,1.92,5.81,0.29
182,空頭出場,MacdLE,2022-04-04 21:00,46307.51,0.0436,-19.82,-0.99,-696.77,-0.21,32.24,1.61,22.69,1.13
182,空頭進場,MacdSE,2022-04-04 01:00,45862.08,0.0436,-19.82,-0.99,-696.77,-0.21,32.24,1.61,22.69,1.13
181,多頭出場,MacdSE,2022-04-04 01:00,45862.08,0.04314,-21.70,-1.09,-676.94,-0.23,46.74,2.34,26.57,1.33
181,多頭進場,MacdLE,2022-04-03 06:00,46355.93,0.04314,-21.70,-1.09,-676.94,-0.23,46.74,2.34,26.57,1.33
180,空頭出場,MacdLE,2022-04-03 06:00,46355.93,0.04297,7.63,0.38,-655.24,0.08,43.28,2.16,17.31,0.87
180,空頭進場,MacdSE,2022-04-02 12:00,46542.84,0.04297,7.63,0.38,-655.24,0.08,43.28,2.16,17.31,0.87
179,多頭出場,MacdSE,2022-04-02 12:00,46542.84,0.0443,61.87,3.09,-662.87,0.67,91.76,4.59,19.52,0.98
179,多頭進場,MacdLE,2022-04-01 09:00,45137.05,0.0443,61.87,3.09,-662.87,0.67,91.76,4.59,19.52,0.98
178,空頭出場,MacdLE,2022-04-01 09:00,45137.05,0.04283,66.14,3.31,-724.74,0.72,106.47,5.32,4.85,0.24
178,空頭進場,MacdSE,2022-03-31 15:00,46690.48,0.04283,66.14,3.31,-724.74,0.72,106.47,5.32,4.85,0.24
177,多頭出場,MacdSE,2022-03-31 15:00,46690.48,0.0424,-20.34,-1.02,-790.88,-0.22,18.42,0.92,39.66,1.98
177,多頭進場,MacdLE,2022-03-31 08:00,47160.75,0.0424,-20.34,-1.02,-790.88,-0.22,18.42,0.92,39.66,1.98
176,空頭出場,MacdLE,2022-03-31 08:00,47160.75,0.04253,-6.39,-0.32,-770.55,-0.07,4.98,0.25,6.61,0.33
176,空頭進場,MacdSE,2022-03-31 05:00,47020.01,0.04253,-6.39,-0.32,-770.55,-0.07,4.98,0.25,6.61,0.33
175,多頭出場,MacdSE,2022-03-31 05:00,47020.01,0.04219,-16.43,-0.82,-764.16,-0.18,0.56,0.03,17.62,0.88
175,多頭進場,MacdLE,2022-03-31 02:00,47400.00,0.04219,-16.43,-0.82,-764.16,-0.18,0.56,0.03,17.62,0.88
174,空頭出場,MacdLE,2022-03-31 02:00,47400.00,0.04248,-14.25,-0.71,-747.73,-0.15,9.31,0.47,15.12,0.76
174,空頭進場,MacdSE,2022-03-30 20:00,47073.89,0.04248,-14.25,-0.71,-747.73,-0.15,9.31,0.47,15.12,0.76
173,多頭出場,MacdSE,2022-03-30 20:00,47073.89,0.04196,-24.97,-1.25,-733.48,-0.27,1.09,0.05,34.93,1.75
173,多頭進場,MacdLE,2022-03-30 18:00,47659.50,0.04196,-24.97,-1.25,-733.48,-0.27,1.09,0.05,34.93,1.75
172,空頭出場,MacdLE,2022-03-30 18:00,47659.50,0.04217,-10.39,-0.52,-708.51,-0.11,41.00,2.05,32.56,1.63
172,空頭進場,MacdSE,2022-03-28 16:00,47422.51,0.04217,-10.39,-0.52,-708.51,-0.11,41.00,2.05,32.56,1.63
171,多頭出場,MacdSE,2022-03-28 16:00,47422.51,0.0419,-13.04,-0.65,-698.11,-0.14,7.51,0.38,15.90,0.79
171,多頭進場,MacdLE,2022-03-28 14:00,47724.12,0.0419,-13.04,-0.65,-698.11,-0.14,7.51,0.38,15.90,0.79
170,空頭出場,MacdLE,2022-03-28 14:00,47724.12,0.04232,-20.36,-1.02,-685.08,-0.22,5.26,0.26,21.52,1.08
170,空頭進場,MacdSE,2022-03-28 12:00,47252.54,0.04232,-20.36,-1.02,-685.08,-0.22,5.26,0.26,21.52,1.08
169,多頭出場,MacdSE,2022-03-28 12:00,47252.54,0.04458,106.36,5.32,-664.72,1.15,124.29,6.22,8.20,0.41
169,多頭進場,MacdLE,2022-03-27 16:00,44857.53,0.04458,106.36,5.32,-664.72,1.15,124.29,6.22,8.20,0.41
168,空頭出場,MacdLE,2022-03-27 16:00,44857.53,0.0449,-14.66,-0.73,-771.08,-0.16,5.12,0.26,17.87,0.89
168,空頭進場,MacdSE,2022-03-27 10:00,44539.95,0.0449,-14.66,-0.73,-771.08,-0.16,5.12,0.26,17.87,0.89
167,多頭出場,MacdSE,2022-03-27 10:00,44539.95,0.04493,0.89,0.04,-756.41,0.01,19.51,0.98,1.42,0.07
167,多頭進場,MacdLE,2022-03-27 00:00,44511.27,0.04493,0.89,0.04,-756.41,0.01,19.51,0.98,1.42,0.07
166,空頭出場,MacdLE,2022-03-27 00:00,44511.27,0.04508,-7.03,-0.35,-757.30,-0.08,0,0,9.51,0.48
166,空頭進場,MacdSE,2022-03-26 23:00,44364.13,0.04508,-7.03,-0.35,-757.30,-0.08,0,0,9.51,0.48
165,多頭出場,MacdSE,2022-03-26 23:00,44364.13,0.04499,-4.04,-0.2,-750.27,-0.04,3.30,0.16,3.86,0.19
165,多頭進場,MacdLE,2022-03-26 22:00,44444.98,0.04499,-4.04,-0.2,-750.27,-0.04,3.30,0.16,3.86,0.19
164,空頭出場,MacdLE,2022-03-26 22:00,44444.98,0.0453,-13.76,-0.69,-746.23,-0.15,6.00,0.3,29.33,1.47
164,空頭進場,MacdSE,2022-03-25 17:00,44150.00,0.0453,-13.76,-0.69,-746.23,-0.15,6.00,0.3,29.33,1.47
163,多頭出場,MacdSE,2022-03-25 17:00,44150.00,0.0446,-30.96,-1.55,-732.47,-0.33,11.35,0.57,31.13,1.56
163,多頭進場,MacdLE,2022-03-25 13:00,44835.24,0.0446,-30.96,-1.55,-732.47,-0.33,11.35,0.57,31.13,1.56
162,空頭出場,MacdLE,2022-03-25 13:00,44835.24,0.0455,-40.83,-2.04,-701.51,-0.44,16.53,0.83,44.33,2.22
162,空頭進場,MacdSE,2022-03-25 03:00,43946.80,0.0455,-40.83,-2.04,-701.51,-0.44,16.53,0.83,44.33,2.22
161,多頭出場,MacdSE,2022-03-25 03:00,43946.80,0.04589,16.33,0.82,-660.68,0.18,37.27,1.86,5.41,0.27
161,多頭進場,MacdLE,2022-03-24 15:00,43582.11,0.04589,16.33,0.82,-660.68,0.18,37.27,1.86,5.41,0.27
160,空頭出場,MacdLE,2022-03-24 15:00,43582.11,0.04671,-36.43,-1.82,-677.02,-0.39,11.50,0.57,36.83,1.84
160,空頭進場,MacdSE,2022-03-24 13:00,42810.84,0.04671,-36.43,-1.82,-677.02,-0.39,11.50,0.57,36.83,1.84
159,多頭出場,MacdSE,2022-03-24 13:00,42810.84,0.04718,19.67,0.98,-640.59,0.21,51.35,2.57,2.57,0.13
159,多頭進場,MacdLE,2022-03-23 22:00,42385.37,0.04718,19.67,0.98,-640.59,0.21,51.35,2.57,2.57,0.13
158,空頭出場,MacdLE,2022-03-23 22:00,42385.37,0.04751,-14.53,-0.73,-660.26,-0.16,0.61,0.03,15.50,0.78
158,空頭進場,MacdSE,2022-03-23 19:00,42087.94,0.04751,-14.53,-0.73,-660.26,-0.16,0.61,0.03,15.50,0.78
157,多頭出場,MacdSE,2022-03-23 19:00,42087.94,0.04692,-25.28,-1.26,-645.73,-0.27,7.16,0.36,26.84,1.34
157,多頭進場,MacdLE,2022-03-23 16:00,42618.18,0.04692,-25.28,-1.26,-645.73,-0.27,7.16,0.36,26.84,1.34
156,空頭出場,MacdLE,2022-03-23 16:00,42618.18,0.04704,-5.25,-0.26,-620.45,-0.06,35.72,1.79,17.00,0.85
156,空頭進場,MacdSE,2022-03-22 17:00,42515.00,0.04704,-5.25,-0.26,-620.45,-0.06,35.72,1.79,17.00,0.85
155,多頭出場,MacdSE,2022-03-22 17:00,42515.00,0.04859,65.72,3.29,-615.20,0.71,107.03,5.35,20.39,1.02
155,多頭進場,MacdLE,2022-03-21 09:00,41154.07,0.04859,65.72,3.29,-615.20,0.71,107.03,5.35,20.39,1.02
154,空頭出場,MacdLE,2022-03-21 09:00,41154.07,0.04757,41.61,2.08,-680.92,0.45,74.44,3.72,2.15,0.11
154,空頭進場,MacdSE,2022-03-20 01:00,42037.10,0.04757,41.61,2.08,-680.92,0.45,74.44,3.72,2.15,0.11
153,多頭出場,MacdSE,2022-03-20 01:00,42037.10,0.04739,-8.17,-0.41,-722.53,-0.09,4.31,0.22,13.19,0.66
153,多頭進場,MacdLE,2022-03-20 00:00,42201.13,0.04739,-8.17,-0.41,-722.53,-0.09,4.31,0.22,13.19,0.66
152,空頭出場,MacdLE,2022-03-20 00:00,42201.13,0.04767,-12.16,-0.61,-714.35,-0.13,1.64,0.08,16.50,0.82
152,空頭進場,MacdSE,2022-03-19 23:00,41954.52,0.04767,-12.16,-0.61,-714.35,-0.13,1.64,0.08,16.50,0.82
151,多頭出場,MacdSE,2022-03-19 23:00,41954.52,0.0474,-11.62,-0.58,-702.20,-0.12,7.76,0.39,22.76,1.14
151,多頭進場,MacdLE,2022-03-19 21:00,42191.28,0.0474,-11.62,-0.58,-702.20,-0.12,7.76,0.39,22.76,1.14
150,空頭出場,MacdLE,2022-03-19 21:00,42191.28,0.04789,-21.16,-1.06,-690.58,-0.23,10.46,0.52,30.96,1.55
150,空頭進場,MacdSE,2022-03-19 07:00,41757.78,0.04789,-21.16,-1.06,-690.58,-0.23,10.46,0.52,30.96,1.55
149,多頭出場,MacdSE,2022-03-19 07:00,41757.78,0.04886,39.99,2,-669.41,0.43,67.91,3.4,1.48,0.07
149,多頭進場,MacdLE,2022-03-18 16:00,40931.08,0.04886,39.99,2,-669.41,0.43,67.91,3.4,1.48,0.07
148,空頭出場,MacdLE,2022-03-18 16:00,40931.08,0.0487,5.99,0.3,-709.40,0.06,44.96,2.25,8.53,0.43
148,空頭進場,MacdSE,2022-03-17 06:00,41062.30,0.0487,5.99,0.3,-709.40,0.06,44.96,2.25,8.53,0.43
147,多頭出場,MacdSE,2022-03-17 06:00,41062.30,0.04837,-13.88,-0.69,-715.39,-0.15,6.47,0.32,16.18,0.81
147,多頭進場,MacdLE,2022-03-17 05:00,41340.94,0.04837,-13.88,-0.69,-715.39,-0.15,6.47,0.32,16.18,0.81
146,空頭出場,MacdLE,2022-03-17 05:00,41340.94,0.04876,-16.31,-0.82,-701.52,-0.18,5.23,0.26,17.58,0.88
146,空頭進場,MacdSE,2022-03-17 04:00,41014.71,0.04876,-16.31,-0.82,-701.52,-0.18,5.23,0.26,17.58,0.88
145,多頭出場,MacdSE,2022-03-17 04:00,41014.71,0.04848,-11.61,-0.58,-685.21,-0.12,7.25,0.36,22.79,1.14
145,多頭進場,MacdLE,2022-03-16 21:00,41245.99,0.04848,-11.61,-0.58,-685.21,-0.12,7.25,0.36,22.79,1.14
144,空頭出場,MacdLE,2022-03-16 21:00,41245.99,0.05008,-66.26,-3.31,-673.60,-0.71,5.28,0.26,77.34,3.87
144,空頭進場,MacdSE,2022-03-16 19:00,39931.07,0.05008,-66.26,-3.31,-673.60,-0.71,5.28,0.26,77.34,3.87
143,多頭出場,MacdSE,2022-03-16 19:00,39931.07,0.04961,-19.20,-0.96,-607.34,-0.2,43.69,2.18,49.73,2.49
143,多頭進場,MacdLE,2022-03-16 09:00,40309.99,0.04961,-19.20,-0.96,-607.34,-0.2,43.69,2.18,49.73,2.49
142,空頭出場,MacdLE,2022-03-16 09:00,40309.99,0.05086,-50.69,-2.53,-588.14,-0.54,3.02,0.15,59.33,2.97
142,空頭進場,MacdSE,2022-03-16 06:00,39321.24,0.05086,-50.69,-2.53,-588.14,-0.54,3.02,0.15,59.33,2.97
141,多頭出場,MacdSE,2022-03-16 06:00,39321.24,0.05123,14.34,0.72,-537.45,0.15,137.33,6.87,10.70,0.54
141,多頭進場,MacdLE,2022-03-15 15:00,39033.47,0.05123,14.34,0.72,-537.45,0.15,137.33,6.87,10.70,0.54
140,空頭出場,MacdLE,2022-03-15 15:00,39033.47,0.05158,-14.07,-0.7,-551.79,-0.15,34.36,1.72,21.85,1.09
140,空頭進場,MacdSE,2022-03-15 04:00,38768.41,0.05158,-14.07,-0.7,-551.79,-0.15,34.36,1.72,21.85,1.09
139,多頭出場,MacdSE,2022-03-15 04:00,38768.41,0.05085,-28.76,-1.44,-537.72,-0.3,24.13,1.21,35.26,1.76
139,多頭進場,MacdLE,2022-03-14 23:00,39326.12,0.05085,-28.76,-1.44,-537.72,-0.3,24.13,1.21,35.26,1.76
138,空頭出場,MacdLE,2022-03-14 23:00,39326.12,0.05164,-31.53,-1.58,-508.96,-0.33,5.84,0.29,63.40,3.17
138,空頭進場,MacdSE,2022-03-14 21:00,38723.35,0.05164,-31.53,-1.58,-508.96,-0.33,5.84,0.29,63.40,3.17
137,多頭出場,MacdSE,2022-03-14 21:00,38723.35,0.05199,12.87,0.64,-477.43,0.14,43.05,2.15,2.94,0.15
137,多頭進場,MacdLE,2022-03-14 06:00,38468.02,0.05199,12.87,0.64,-477.43,0.14,43.05,2.15,2.94,0.15
136,空頭出場,MacdLE,2022-03-14 06:00,38468.02,0.0517,10.77,0.54,-490.30,0.11,58.17,2.91,12.45,0.62
136,空頭進場,MacdSE,2022-03-13 21:00,38684.00,0.0517,10.77,0.54,-490.30,0.11,58.17,2.91,12.45,0.62
135,多頭出場,MacdSE,2022-03-13 21:00,38684.00,0.0513,-15.80,-0.79,-501.07,-0.17,4.05,0.2,22.21,1.11
135,多頭進場,MacdLE,2022-03-13 19:00,38984.13,0.0513,-15.80,-0.79,-501.07,-0.17,4.05,0.2,22.21,1.11
134,空頭出場,MacdLE,2022-03-13 19:00,38984.13,0.05132,-1.09,-0.05,-485.28,-0.01,30.63,1.53,5.55,0.28
134,空頭進場,MacdSE,2022-03-13 10:00,38970.67,0.05132,-1.09,-0.05,-485.28,-0.01,30.63,1.53,5.55,0.28
133,多頭出場,MacdSE,2022-03-13 10:00,38970.67,0.05106,-10.42,-0.52,-484.19,-0.11,7.10,0.36,16.47,0.82
133,多頭進場,MacdLE,2022-03-13 03:00,39166.99,0.05106,-10.42,-0.52,-484.19,-0.11,7.10,0.36,16.47,0.82
132,空頭出場,MacdLE,2022-03-13 03:00,39166.99,0.05153,-18.93,-0.95,-473.76,-0.2,5.14,0.26,24.36,1.22
132,空頭進場,MacdSE,2022-03-13 00:00,38807.35,0.05153,-18.93,-0.95,-473.76,-0.2,5.14,0.26,24.36,1.22
131,多頭出場,MacdSE,2022-03-13 00:00,38807.35,0.05109,-17.61,-0.88,-454.83,-0.18,17.29,0.86,24.01,1.2
131,多頭進場,MacdLE,2022-03-12 01:00,39144.28,0.05109,-17.61,-0.88,-454.83,-0.18,17.29,0.86,24.01,1.2
130,空頭出場,MacdLE,2022-03-12 01:00,39144.28,0.05176,-26.63,-1.33,-437.22,-0.28,16.81,0.84,28.15,1.41
130,空頭進場,MacdSE,2022-03-11 19:00,38637.50,0.05176,-26.63,-1.33,-437.22,-0.28,16.81,0.84,28.15,1.41
129,多頭出場,MacdSE,2022-03-11 19:00,38637.50,0.05134,-16.38,-0.82,-410.58,-0.17,65.90,3.3,19.29,0.96
129,多頭進場,MacdLE,2022-03-11 07:00,38948.77,0.05134,-16.38,-0.82,-410.58,-0.17,65.90,3.3,19.29,0.96
128,空頭出場,MacdLE,2022-03-11 07:00,38948.77,0.05225,-35.74,-1.79,-394.20,-0.37,0.90,0.04,38.21,1.91
128,空頭進場,MacdSE,2022-03-11 03:00,38272.53,0.05225,-35.74,-1.79,-394.20,-0.37,0.90,0.04,38.21,1.91
127,多頭出場,MacdSE,2022-03-11 03:00,38272.53,0.05072,-59.19,-2.96,-358.47,-0.61,12.39,0.62,61.48,3.07
127,多頭進場,MacdLE,2022-03-10 20:00,39431.80,0.05072,-59.19,-2.96,-358.47,-0.61,12.39,0.62,61.48,3.07
126,空頭出場,MacdLE,2022-03-10 20:00,39431.80,0.04759,122.93,6.15,-299.27,1.28,165.57,8.28,14.33,0.72
126,空頭進場,MacdSE,2022-03-09 19:00,42023.10,0.04759,122.93,6.15,-299.27,1.28,165.57,8.28,14.33,0.72
125,多頭出場,MacdSE,2022-03-09 19:00,42023.10,0.051,142.78,7.14,-422.21,1.51,172.11,8.61,4.44,0.22
125,多頭進場,MacdLE,2022-03-09 02:00,39215.42,0.051,142.78,7.14,-422.21,1.51,172.11,8.61,4.44,0.22
124,空頭出場,MacdLE,2022-03-09 02:00,39215.42,0.05193,-36.91,-1.85,-564.98,-0.39,6.23,0.31,41.55,2.08
124,空頭進場,MacdSE,2022-03-08 21:00,38512.50,0.05193,-36.91,-1.85,-564.98,-0.39,6.23,0.31,41.55,2.08
123,多頭出場,MacdSE,2022-03-08 21:00,38512.50,0.05118,-29.03,-1.45,-528.08,-0.31,14.65,0.73,32.84,1.64
123,多頭進場,MacdLE,2022-03-08 18:00,39071.94,0.05118,-29.03,-1.45,-528.08,-0.31,14.65,0.73,32.84,1.64
122,空頭出場,MacdLE,2022-03-08 18:00,39071.94,0.0522,-40.19,-2.01,-499.05,-0.42,0.88,0.04,44.53,2.23
122,空頭進場,MacdSE,2022-03-08 17:00,38309.74,0.0522,-40.19,-2.01,-499.05,-0.42,0.88,0.04,44.53,2.23
121,多頭出場,MacdSE,2022-03-08 17:00,38309.74,0.05226,1.73,0.09,-458.86,0.02,49.87,2.49,14.20,0.71
121,多頭進場,MacdLE,2022-03-08 02:00,38268.97,0.05226,1.73,0.09,-458.86,0.02,49.87,2.49,14.20,0.71
120,空頭出場,MacdLE,2022-03-08 02:00,38268.97,0.0536,-51.86,-2.59,-460.59,-0.54,8.05,0.4,65.00,3.25
120,空頭進場,MacdSE,2022-03-07 20:00,37308.94,0.0536,-51.86,-2.59,-460.59,-0.54,8.05,0.4,65.00,3.25
119,多頭出場,MacdSE,2022-03-07 20:00,37308.94,0.0526,-37.74,-1.89,-408.73,-0.39,80.21,4.01,43.65,2.18
119,多頭進場,MacdLE,2022-03-07 11:00,38018.90,0.0526,-37.74,-1.89,-408.73,-0.39,80.21,4.01,43.65,2.18
118,空頭出場,MacdLE,2022-03-07 11:00,38018.90,0.05207,19.63,0.98,-370.99,0.2,42.79,2.14,8.13,0.41
118,空頭進場,MacdSE,2022-03-07 01:00,38403.63,0.05207,19.63,0.98,-370.99,0.2,42.79,2.14,8.13,0.41
117,多頭出場,MacdSE,2022-03-07 01:00,38403.63,0.051,-41.57,-2.08,-390.62,-0.43,3.00,0.15,61.71,3.09
117,多頭進場,MacdLE,2022-03-06 17:00,39211.06,0.051,-41.57,-2.08,-390.62,-0.43,3.00,0.15,61.71,3.09
116,空頭出場,MacdLE,2022-03-06 17:00,39211.06,0.0517,-27.95,-1.4,-349.05,-0.29,30.29,1.51,35.88,1.79
116,空頭進場,MacdSE,2022-03-06 10:00,38678.30,0.0517,-27.95,-1.4,-349.05,-0.29,30.29,1.51,35.88,1.79
115,多頭出場,MacdSE,2022-03-06 10:00,38678.30,0.0513,-15.97,-0.8,-321.10,-0.16,36.33,1.82,18.56,0.93
115,多頭進場,MacdLE,2022-03-05 07:00,38981.86,0.0513,-15.97,-0.8,-321.10,-0.16,36.33,1.82,18.56,0.93
